;IMID BRL 71.25 + TD 2035 23.75 + BTC 5;IMID BRL 70 + TD 2035 25 + BTC 5;IMID BRL 57 + TD 2035 38 + BTC 5;IMID BRL 47.5 + TD 2035 47.5 + BTC 5;IMID BRL 71.25 + TD 2045 23.75 + BTC 5;IMID BRL 70 + TD 2045 25 + BTC 5;IMID BRL 38 + TD 2035 57 + BTC 5;IMID BRL;IMID BRL 57 + TD 2045 38 + BTC 5;IMID BRL 23.75 + TD 2035 71.25 + BTC 5;S&P 500 BRL;IMID BRL 47.5 + TD 2045 47.5 + BTC 5;IMID BRL 38 + TD 2045 57 + BTC 5;IMID BRL 23.75 + TD 2045 71.25 + BTC 5;TD IPCA 2035;IPCA + 6%
2023-01-26;454,8863831475979;454,4739202588709;447,24372879495905;438,65258409309513;401,6298176873196;398,4545943824969;427,4154982350462;357,70036156677645;363,41681582624295;406,0109227478467;295,03271522924035;336,03607882645156;307,78423924761995;264,958725797233;277,5946865574063;
2023-01-27;454,12717326783667;453,70519222317967;446,3827708700658;437,73329491984975;400,6949336321755;397,50433877271666;426,446807235577;357,2631634891305;362,3342058418244;404,9867956499968;294,64272670016317;334,88913966614905;306,6000979311041;263,7667930437327;276,7566603765174;
2023-01-28;454,080303234719;453,6583657423238;446,33670012934516;437,6881168833055;400,6535782896306;397,4633127284291;426,4027940666794;;362,2968096734664;404,94499734846;;334,8545760769369;306,56845402695166;263,7395699241904;;
2023-01-29;454,81322135808676;454,3906028283664;447,0571195228282;438,39457684415663;401,30026185337204;398,1048469751191;427,0910387084307;;362,8815826661649;405,59860756984494;;335,395055339638;307,06327746326576;264,16526447484506;;
2023-01-30;452,68980567610424;452,31562110832186;445,49102083864466;437,1994963104478;400,40660955447385;397,31018050274184;426,2586603341696;355,4475245741412;363,0281385085456;405,2808969134402;292,04623102076675;336,11873926747455;308,2643693447558;265,8935139196167;277,61400276370335;
2023-01-31;454,71656720286313;454,24483590191;446,4091081025834;437,39622316560593;402,47782442076334;399,29571183785447;425,76381555939344;358,3717998339253;364,18033352086024;403,8311211824128;296,5380017489916;336,73760857027804;308,4211524769132;265,49724366803815;275,19056180443084;
2023-02-01;456,3739272963491;455,88258628912035;447,8357573693194;438,6631454379475;404,14434325021153;400,9437485824507;426,8696030027944;359,6557504607445;365,6331062742622;404,69863066425404;298,0910012555988;338,0468997243749;309,5891961254102;266,4625069673048;275,309430766259;217,93216733376516
2023-02-02;455,2912662652788;454,87404914324685;447,5903949806282;438,9563477092769;403,82154175249843;400,72087571801814;427,6741172994728;358,11022918630505;366,35334797668054;406,19970261089895;297,5409690974154;339,3367399001831;311,34186828910345;268,70874853075037;277,6511493142747;
2023-02-03;457,91678102445417;457,3079968441906;448,04959462271137;438,01937268570094;405,16153167901814;401,8322973714924;425,4095654691183;362,8545389175659;365,2940373779548;402,12317418711876;301,03864240279034;336,95074523936415;307,86380725007;264,03833030427444;272,09253948678327;
2023-02-04;457,8020792126752;457,1934475244176;447,9373644044716;437,90965489914385;405,0600443265723;401,7316439461327;425,30300626463094;;365,2025362806909;402,02244790114526;;336,8663437442437;307,78669163007953;263,9721923593028;;
2023-02-05;457,43301984845976;456,8248788115865;447,5762575278934;437,5566319091678;404,73350320931615;401,4077860349695;424,96014618553096;;364,9081264866562;401,6983555569647;;336,59477730911163;307,53856789739064;263,759389897483;;
2023-02-06;458,9723950570498;458,3611046275395;449,0701443656786;439,00904786741216;406,47686487924784;403,15575860468533;426,36295264237935;364,0481293477119;366,67618662886343;403,01331882641165;303,49656265217226;338,34633100170595;309,2491810101756;265,36833819225063;272,93502325374067;
2023-02-07;463,766584801688;463,2180913363287;454,53359080387185;444,85367563881607;411,9983880182368;408,75961035441185;432,5282997170228;366,5532722286177;372,97844210043314;409,5344656419968;307,0620262679267;344,9745248434838;316,05031673252466;272,16072751568197;278,10879481731325;
2023-02-08;463,5905248309942;463,01024372060436;454,00312149966976;444,1009752836011;411,4778702700208;408,1959371460444;431,5693962631868;367,0571124781092;372,01575114234515;408,3040581990077;305,7076791779395;343,78106761162326;314,6792861984343;270,6214664489422;276,95428002555684;
2023-02-09;463,9852464883818;463,43456337947765;454,72605622937783;445,02750200142395;411,56195857150675;408,29198230311914;432,68294825089254;367,75397988708784;372,22296979031415;409,660097310403;304,68235882658934;344,053384084315;315,0025335021956;270,9948934293795;278,9200754817908;
2023-02-10;462,802318264621;462,17869942593694;452,73518681262806;442,53655325162845;409,52526414634445;406,1544192217962;429,73360376109025;368,0183149093239;369,1644538790522;406,11854968239714;306,6251020995546;340,4767117072312;311,0415378016228;266,70160649371195;275,54122524182407;
2023-02-11;463,0371176502414;462,4131824230812;452,9648787124243;442,7610709489634;409,7330338065703;406,36047870839917;429,95162597524387;;369,3517467761334;406,3245909708505;;340,649450087252;311,19934246053657;266,8369156114007;;
2023-02-12;462,949603669409;462,3257863659604;452,87926838400284;442,677389139451;409,6555942936239;406,2836766081157;429,8703651498799;;369,28193932343544;406,2477956533469;;340,58506736649565;311,1405258079335;266,78648345417605;;
2023-02-13;461,9504070815192;461,40844351906185;452,80083783316616;443,18657787279835;409,6210257065746;406,3644888154296;430,93372593417786;366,1382286315278;370,443377481883;408,05918254363525;306,13751395617095;342,3895322457574;313,4588772919056;269,63593647982174;277,97209551121085;
2023-02-14;461,02756741838976;460,55531143664126;452,66400583010363;443,55360349875934;408,8541208025961;405,66680271267427;431,7777067256822;364,03837844296464;370,4058018732968;409,55023319395207;304,06626447859315;342,75900363693756;314,1671775639323;270,7226835174254;279,6852944235598;
2023-02-15;468,4251848125105;467,8631821817973;459,006747212318;449,1672595312897;415,61671194343586;412,3148547184019;436,656863137343;369,38708638071677;375,888956122615;413,3452300222923;309,4126927361056;347,43592708763646;318,0901091436094;273,63282045156205;279,80267752336516;
2023-02-16;467,33017664420674;466,81856471977625;458,4826424954687;449,0124700175831;414,39800130068426;411,1361717185747;436,8544917285863;368,1822062644249;375,10211705450905;414,0265917839594;306,2563715671328;346,90298500907176;317,7801039638779;273,59572580368757;281,23802023744076;
2023-02-17;465,068499313354;464,68775824176635;457,7013478178947;449,18589389623963;413,139777492848;410,03995274043933;437,9363862466425;363,669869261765;375,5451856381014;416,3501249451395;303,04417148127914;348,2881120668447;319,9424321151439;276,6112822748802;283,97943566960373;
2023-02-18;465,1401328573785;464,759333141027;457,77184661473285;449,2550810752317;413,203412562699;410,1031103506619;438,00384068711827;;375,60303009032356;416,4142544982029;;348,34175816810887;319,99171218964915;276,6538881415337;;
2023-02-19;464,84411712224346;464,4635597472855;457,48052006574784;448,9691746059906;412,94044941828344;409,84212024227054;437,72509452067493;;375,3639958741442;416,1492479701514;;348,1200730578843;319,7880690824869;276,47782527726713;;
2023-02-20;465,84205734247644;465,4515884935724;458,36053355493533;449,76600328885723;413,82696140769355;410,71395569144727;438,43682820873886;364,23953968091575;376,0860493064457;416,7330072616833;;348,7379151614934;320,3080391382502;276,8656584890184;;
2023-02-21;460,5251935034139;460,2259222520371;454,10284223743724;446,2251618914525;409,10376913241964;406,10283370531215;435,6061470984404;358,8092000514915;372,59260214085924;414,9277978646329;296,96481439606606;345,9924305365574;318,24003331043303;275,6663282710713;;
2023-02-22;456,73345837806255;456,48342905270687;450,8901584696796;443,41290773653867;405,46389507357475;402,51675072378185;433,19731113794086;355,26269209207766;369,5609299871509;413,1140904912167;294,9476958563499;343,3526130433239;315,97330501033224;273,91248278503343;283,4816718919481;
2023-02-23;454,0563803965622;453,7910305896353;448,05831456819647;440,50410445390185;402,4638895239579;399,491175465223;430,2344567379814;353,6617564259378;366,33070693137904;410,11541568650955;294,22385116077413;340,04433823702254;312,6461956428355;270,6607374851165;281,3702619574746;
2023-02-24;452,4783398561643;452,21932800885645;446,5620795349804;439,0730503560742;400,8869469699421;397,92133828642;428,87578848724274;352,7040455284913;364,8478574390714;408,87608021263065;293,6950684503118;338,63850690435345;311,32661798181834;269,4832830042433;280,8769557658876;
2023-02-25;452,4561510691142;452,1971519233176;446,5401808715204;439,0515189421796;400,86728813920035;397,9018248842078;428,85475713015114;;364,82996590548555;408,85602960805016;;338,6219006338322;311,3113510410149;269,4700679911621;;
2023-02-26;452,83278947718486;452,573574732538;446,9118946441493;439,41699892242667;401,20098239199285;398,2330505942322;429,21174901243046;;365,1336615835097;409,19637393480485;;338,9037799127219;311,5704961789324;269,6943831589216;;
2023-02-27;455,66790361445226;455,3737643806379;449,33505016937715;441,5537826086222;403,8020292386515;400,7902123742874;431,05887945788004;355,5172829953074;367,24329262894724;410,61411595206107;295,65694416358406;340,7024747943841;313,07758969673125;270,80866064999236;281,4638712649143;
2023-02-28;454,2952980984359;453,94686508233184;447,3608129991815;439,20709449663855;401,7916091897792;398,7047412922077;428,37099337444744;355,5084840389046;364,47428574381524;407,48649480603206;295,2331751880105;337,55183508565875;309,6478300842506;267,1483470675961;278,7283992808428;
2023-03-01;454,2158396857512;453,83826349119386;446,95447072571585;438,59341382278905;401,2787210324503;398,1470269025002;427,56300707186244;355,49986969909116;363,5008234135712;406,41904779623223;294,0555117120022;336,3364989414303;308,2451195160442;265,56565791314296;277,28711311867585;220,5478132166414
2023-03-02;455,32380300618894;454,9270922751802;447,84023673711124;439,3288370501177;402,6544183310829;399,5167338636923;428,1495260965669;356,82982058096314;364,7964036559075;406,790622622972;296,39937631554557;337,56573074823353;309,3996089013495;266,5963851281882;277,4342134589382;
2023-03-03;457,67927672836237;457,18084965980523;449,0385253507184;439,77287552469545;404,4909870013436;401,2385968519288;427,8694026681696;361,24139394729264;365,4152651866481;405,5085228595802;300,904352848633;337,4937143984807;308,74271090296736;265,2666465859755;276,00184246890836;
2023-03-04;457,6697291619085;457,17131249095024;449,02915803745094;439,7637015005104;404,48254898639567;401,23022668451654;427,8604769602268;;365,4076423234227;405,5000636179966;;337,4866740017884;308,7362702758746;265,26111290537193;;
2023-03-05;457,7538418449925;457,25533357268773;449,11168271596677;439,8445233300946;404,5568866807811;401,30396665190017;427,93911115954046;;365,4747986487307;405,57458831597944;;337,548698880968;308,7930112714082;265,30986383317565;;
2023-03-06;459,1393891084601;458,6838076622319;450,96861699039897;441,9879934248827;405,8131823735482;402,59081777484386;430,3406229594973;361,7196097704996;367,03183808894397;408,29990787672375;300,72508927830916;339,24666710235346;310,5840918426209;267,1551522939933;278,5129492875292;
2023-03-07;453,60944842037225;453,22118593978536;446,23011331863245;437,7966700583019;401,36423273702417;398,2543727709499;426,70063495299974;356,3617684942449;363,8101649905784;405,47380461961006;295,7221744580375;336,76314408473274;308,762901167618;266,17246185438694;277,3911234602755;
2023-03-08;449,22383645625337;448,89018724264827;442,4867007838472;434,4973823754895;397,10978158444465;394,05804768877516;423,8488819241935;352,54026761592365;360,2158202001132;403,282631426649;293,2714089181248;333,5977188165219;306,00892343960044;263,99007563115356;276,9067324408256;
2023-03-09;445,1531795994452;444,9674189957466;440,1049980229061;433,2243575618809;394,09949753098215;391,2287839655505;423,64661387429817;348,07135060035483;359,13054019630664;404,5738517812689;287,67009282187746;333,6084678021011;306,9506056991168;266,008260241177;280,5456085347914;
2023-03-10;443,8474288914886;443,68496194937455;439,0705570935591;432,3744171498399;392,4685240181037;389,60487558741477;422,98007055714174;346,63300217023266;357,5938948585244;404,17311041277316;286,1085281353398;332,14982002527057;305,5798025052943;264,7829763984585;280,53372163860865;
2023-03-11;444,33681166728655;444,1741655903665;439,5546729270974;432,85114987075997;392,9012568068843;390,03445093936756;423,44644514345725;;357,9881751482882;404,6187485888706;;332,51604587299204;305,91673245519024;265,07492408034;;
2023-03-12;445,9859626361301;445,8227129001653;441,1860750429775;434,4576719378736;394,3595053051161;391,48205932057607;425,01806175708276;;359,3168441452707;406,1204864231585;;333,75017535497176;307,05213889117937;266,05874661402316;;
2023-03-13;451,08580973482344;450,93144341291793;446,35231287229703;439,6247395144412;399,59795007615753;396,7298072472317;430,1507513604923;348,7421382204763;364,58707801325306;411,1365995393645;288,8873591229505;338,95334185656344;312,12237892816995;270,8202890434828;282,78183087918455;
2023-03-14;453,7178937744683;453,5036171818401;448,29089941691825;441,09687954155777;401,27361916311975;398,30725482316967;431,16336136171805;351,3944068705881;365,2129288471495;411,49110664122884;293,4497553419459;338,9755132243136;311,6274217319987;269,72006399964823;281,9720360767299;
2023-03-15;452,24835481623506;451,9862966944078;446,2926686402006;438,77238044393874;399,1854701541589;396,15077495442745;428,5409445449048;351,0088478321173;362,4368301332507;408,48691371296235;295,0617400323607;335,857054770451;308,2624693126575;266,16097002490704;279,2514227128869;
2023-03-16;457,41121104440225;457,1472092006849;451,39933078319547;443,8007238029238;404,3514274842191;401,310179966612;433,4595864986626;354,7295187831386;367,4684822394845;413,18617921358134;299,73427834558703;340,73053122813303;312,9290378540224;270,4408088955539;282,26326503320905;
2023-03-17;456,169858917412;455,96821482556334;450,86816931556586;443,7333002257426;403,05571827867215;400,06796727949165;433,8379332348549;351,0748025334775;366,74766415846443;414,18196554704076;295,0366254306513;340,3444764137883;312,83376227979767;270,6945829170346;282,39996433931145;
2023-03-18;455,78889790518497;455,5874222123129;450,49163590195747;443,3627253534483;402,7191144645059;399,7338586250179;433,47562227774824;;366,4413822798211;413,83606987297003;;340,06024462226185;312,5725055036053;270,46851782242885;;
2023-03-19;456,6955416438006;456,4936651805801;451,38774246108255;444,24465126416;403,52019313322336;400,52899909838334;434,3378810132877;;367,17029820195216;414,6592621079895;;340,7366838531336;313,1942668196021;271,00652695188194;;
2023-03-20;457,96293316858794;457,7922851099059;452,99874124245844;446,06526743295;404,78188723637663;401,8166435938512;436,3477649513619;351,8639283828069;368,6872717179013;416,9072638672838;296,6748232988764;342,372695961962;314,9078367212561;272,76158567506525;284,60795530527037;
2023-03-21;461,92655976388534;461,6683867207346;455,94872705134526;448,3328887290731;407,81930847212476;404,7319445034778;437,9426550631986;356,1280462026093;370,40920040184193;417,5377570997366;300,43859512048766;343,32500157120904;315,1889060653367;272,2321908024507;283,77735843449574;
2023-03-22;459,7450275349458;459,49288944630086;453,8496448905537;446,3044101450813;405,2268596019286;402,1285326740778;435,9959053368425;354,7903654068912;367,7354210489914;415,73136261882314;296,4658852095931;340,64952429935784;312,55164633841724;269,71980725479267;282,94824742574406;
2023-03-23;463,17391445488073;462,9485136867979;457,5567991272848;450,16118593783176;408,775004412105;405,7020594027956;439,96997280842487;356,43773862370966;371,5027161066667;419,815892640573;297,1770079234362;344,4774039207499;316,3739732754017;273,41983938128493;285,6718325136328;
2023-03-24;465,10188493006314;464,9327852992051;460,10631743902246;453,09249905210527;411,4927665058333;408,5026358451245;443,248350798021;357,57476499372166;375,05044765469137;423,53582831433505;300,7696159888537;348,4333006780311;320,6190307627288;277,88177031192043;289,40877550110696;
2023-03-25;465,1030876178082;464,9339875496824;460,107507208936;453,09367068527564;411,4938305679743;408,5036921752103;443,2494969756154;;375,051417482146;423,536923518132;;348,4342016773053;320,6198598382317;277,88248887490755;;
2023-03-26;465,52567117449513;465,3564174653591;460,5255518790983;453,50534272093375;411,8677058036059;408,87485062965806;443,6522247878322;;375,39218185494735;423,92174087216245;;348,75078216910606;320,91116876376225;278,13496746216265;;
2023-03-27;461,14005089411705;461,00500923266833;456,55501660764105;449,8369142409503;407,8260606448145;404,88279337059413;440,2998302991354;354,314016824136;371,92009226492377;421,057168851065;297,83020309268466;345,6561741705761;318,1841992962027;275,9282872437642;288,39244587747584;
2023-03-28;459,2954324826642;459,2824258900758;456,1004110621445;450,28999031776016;407,11584098573013;404,3325345427031;441,62519070474605;351,0717123239357;372,8938195682238;423,5896288662552;293,9063285719919;347,5657515056893;320,8667752639695;279,4575413067406;291,83370232240236;
2023-03-29;462,9088576687123;462,86749907532976;459,36888491547336;453,30633206333414;410,9041497536899;408,10067393020734;444,3770464443693;353,76802679565856;376,42392666624073;425,93208268816784;296,7948837871946;350,89351676844683;323,9734695093171;282,20845067222746;292,63903953878844;
2023-03-30;463,53474320061923;463,470961998746;459,73693118687106;453,50304549663383;411,7735903653768;408,9608690842067;444,4066887256552;354,90569046575297;377,18556770301467;425,7258609891974;297,14709736232265;351,5818479091914;324,5890013444993;282,71850977876556;292,44884919986333;
2023-03-31;464,0551285229982;463,9624070429794;459,9266014950168;453,47546070951967;411,36085794005515;408,47974408740237;444,16928011988324;355,63736507958606;376,05876496148244;425,19613122595405;298,6896214505002;350,0662577820839;322,76021720686646;280,5644150266843;291,5944785367231;
2023-04-01;464,0001744821447;463,9074639823299;459,8721363599615;453,42175952734925;411,3121440265494;408,4313713593262;444,1166809883031;;376,014231569946;425,14577892052745;;350,02480245867685;322,7219955020041;280,5311902062314;;222,97323102873148
2023-04-02;463,82728186946406;463,73460591480995;459,7007819089787;453,25280857223726;411,15888367209504;408,27918441893576;443,9511972287403;;375,8741236853449;424,9873639704259;;349,8943785797039;322,6017450106457;280,42666056792405;;
2023-04-03;463,0005468644004;462,8702632779716;458,45453760919935;451,7434599616628;410,28470743258794;407,3704892886774;442,1979967575205;355,88163957601836;374,6484273550028;422,9144226605977;298,84225393244833;348,48869463884614;321,06165007059735;278,76968201453633;289,89465238257975;
2023-04-04;464,3489108251057;464,27535394835263;460,4344618221357;454,11797468942893;412,424853973;409,5950928569836;444,9369607077145;355,7929161374129;377,647533294414;426,12875803238995;297,91779260273665;351,9263160019218;324,8256544642219;282,81532486186603;292,683615399474;
2023-04-05;460,360618227191;460,3414394340562;457,08742943072656;451,2163940769538;408,4978390637521;405,7223302485075;442,4854999461472;351,86208016122004;374,33868926138547;424,3432899662684;295,2938851073183;349,0211541573121;322,3087974822986;280,8389302922185;292,1605919674299;
2023-04-06;462,9822031017321;462,9555550174544;459,60706293838376;453,6488365092366;411,59717947627314;408,8345383627664;444,8171085130239;354,0855188942147;377,535697812907;426,50195738222163;297,8326249707293;352,2237438898243;325,4711045485824;283,8620694348077;293,6330812320768;
2023-04-07;462,88456753064634;462,8579250660251;459,51013913059074;453,5531691964798;411,51038018807975;408,7483216715736;444,7233036710075;;377,45608154857916;426,41201491380866;;352,1494655133462;325,4024678775578;283,802207446435;;
2023-04-08;462,9027471432993;462,87610363230556;459,5281862138712;453,57098232206636;411,5265420993623;408,7643751040744;444,74077000703505;;377,47090599043224;426,42876208104104;;352,1632960476263;325,4152479338338;283,8133536685459;;
2023-04-09;463,2217991403464;463,19513726552685;459,8449123219269;453,8836024752315;411,81018346011246;409,046112663429;445,0473040073509;;377,7310747777783;426,7226746771098;;352,4060217682752;325,6395377773563;284,00896974089676;;
2023-04-10;463,8836604603842;463,83120698337825;460,2104821867021;454,052641193588;412,3457598200507;409,55258969268397;445,0249936973407;;377,95383693016026;426,4308105809767;299,02661144719673;352,4468542934323;325,5229582548595;283,70541921503866;292,3270085139894;
2023-04-11;462,0003177773365;461,99249500330586;458,84446197126596;453,03535704660607;410,56129773255645;407,8136660652706;444,3518233391984;351,7922101777214;376,6701257583223;426,2512993090629;294,9527615831324;351,4685550160759;324,8214578789261;283,3581965973803;292,67321436531404;
2023-04-12;457,195110102424;457,26892467984317;454,995480950261;449,84291354282567;406,29170291481927;403,64466821231684;441,81672900131116;346,9901303999065;373,5113414824017;424,67728197541857;290,04703707214253;348,9928618477018;322,969445472962;282,3130868489564;292,8113995334393;
2023-04-13;458,3174705428334;458,38419245307307;456,0299316742082;450,8112660242194;408,18436397215027;405,5653896097373;442,7143906027905;347,9881117392581;375,67738445156397;425,46310857201945;291,5304591312649;351,2821292810188;325,3336282152586;284,7017095384226;293,28093193266074;
2023-04-14;462,2332762985123;462,34424418315524;460,42154113407827;455,47907228361197;412,1682516042527;409,58831856216943;447,61894960708304;350,26849314234363;380,02619867362324;430,63869718395955;292,93887139327325;355,7738096877844;329,8873677756246;289,20371050128256;297,43837387260214;
2023-04-15;462,10651711263716;462,21745456632783;460,2952787840785;455,35416531705124;412,05522185348417;409,4759963117666;447,4961981381951;;379,9219833044035;430,520602244758;;355,67624510127763;329,79690208153914;289,1244015705435;;
2023-04-16;462,10412368376154;462,2150605628642;460,2928947363086;455,3518068612244;412,05308765967857;409,4738754767705;447,4938803818279;;379,92001554110294;430,51837241158574;;355,67440291605874;329,79519393547474;289,12290408313373;;
2023-04-17;462,13042417706134;462,2702879347978;460,64741551567687;455,9190546015516;412,65174985072167;410,12449569570447;448,26413518266264;350,3927133102105;381,0611986457556;431,566493327671;293,7879234595023;357,1104947118294;331,4677738195396;291,03760338431704;299,032703823123;
2023-04-18;465,9025422022579;466,0308506549481;464,2631916267313;459,4025452941197;416,5952506138582;414,06267101058745;451,59556477299293;352,90021996888726;384,90221478570953;434,6386974616673;295,50825718510094;360,83467722812645;335,0401756941231;294,326568655281;300,51559412192984;
2023-04-19;467,0822561636986;466,99558734815207;462,9936197019024;456,53324172714065;416,1596559395856;413,36046286061753;447,18940929284304;357,7841458764162;381,64635278276705;428,1088762307734;300,1508894544093;355,9990774048126;328,89441040357764;286,74568911035374;293,5677033030713;
2023-04-20;466,58300641353935;466,56238765750754;463,2442111671815;457,2703826160828;416,5787884923167;413,8803236845078;448,391479486337;356,73674142698576;383,12059996775685;429,94895958065865;298,6904117473556;358,0520080994;331,41719051247014;289,76403294608576;296,0253190888694;
2023-04-21;465,3100023102824;465,29773094179774;462,0741631751781;456,1771807897262;415,44221364970326;412,7584661479932;447,38006305429894;356,2295849851694;382,1529257305377;429,0662446564538;298,92242694580517;357,19600883930013;330,66962770702116;289,1691273632725;;
2023-04-22;465,7710916712168;465,75880814267236;462,53204604798316;456,62922016932015;415,85388755279115;413,16748064678217;447,8233851113024;;382,53161229955504;429,4914190123991;;357,54996486566165;330,9972979624699;289,45567355285766;;
2023-04-23;465,5817900812854;465,56951154508914;462,3440608911609;456,4436340757799;415,68487362405966;412,9995585442881;447,64137794012765;;382,3761414176085;429,3168624331377;;357,4046471805599;330,86277197773677;289,3380311740196;;
2023-04-24;466,97687770707785;466,9647106627042;463,7311255806444;457,8141019361068;416,707323744663;414,00386767156743;448,9865006658814;357,35949598696806;383,19490390956344;430,60848041619266;299,8149998692214;358,09406792992115;331,4307572789511;289,7425987288784;296,9718131974265;
2023-04-25;464,3249146146882;464,4451960573294;462,59626995351925;457,68009483805423;415,30205675609;412,7753452087168;449,82242651044766;352,6556795037892;383,6713985078438;432,8018198293677;295,1607981710333;359,64127489309544;333,8826373747645;293,2234664751713;299,79792276489206;
2023-04-26;463,19105575230475;463,3179843711804;461,54544359436966;456,69241843907713;413,9005960968398;411,36831891629174;448,9027970022961;351,5786200970623;382,22735377723836;431,99072296360225;293,74797446644936;358,1943595632928;332,4527240403864;291,8535619295839;299,24072450632235;
2023-04-27;466,06730453165926;466,2391949653572;464,9131265749179;460,35560988866087;417,10644608012865;414,6270279030599;452,82878124074637;352,68701263616344;385,9555417625978;436,2383285970954;297,01955239838253;362,1677294498521;336,5856776561295;296,0679547355528;302,4665309579353;
2023-04-28;466,2895780748286;466,3790528343515;464,1970513303106;459,02748418056;416,48069521846287;413,88848555390393;450,91342213725636;354,2489584757879;384,14014387711416;433,513186152605;298,7005175998557;359,6907692015954;333,5648614726105;292,4623483501001;299,52452415268715;
2023-04-29;466,21665269014636;466,3061134562593;464,1244532064658;458,9556945514591;416,4155596968049;413,8237554410217;450,8429015073432;;384,0800662577949;433,44538683357337;;359,634515343598;333,51269357741586;292,41660868474753;;
2023-04-30;466,2328462749307;466,3223101483769;464,1405741207234;458,97163593388103;416,4300234887621;413,8381292091634;450,85856109974054;;384,09340690764304;433,4604421401151;;359,6470069008644;333,5242778184526;292,42676549299927;;
2023-05-01;465,2952146841552;465,3844986385874;463,2071502568036;458,0486072185945;415,59254936292547;413,0058675902873;449,9518484276578;;383,32096430733594;432,5887184785384;298,39892143752775;358,92372796869057;332,85353378642714;291,8386718494363;;224,57389920384432
2023-05-02;464,7922341011511;464,91780787117796;463,11929032423615;458,23390279980714;416,26608466364587;413,76622811483594;450,401234486012;352,7765401502125;384,9052185677373;433,4063360421355;296,9744782856885;361,00830046253674;335,34418175298964;294,75560593235684;300,1530437883538;
2023-05-03;463,79215583668065;463,95955515610484;462,60084669872947;458,0362563638564;415,7627824282862;413,32393938953516;450,5169046887559;351,1677133261542;385,0548185450946;433,96500678264493;294,3090960049015;361,53314766609634;336,1889160371973;295,96904451048164;300,9583810047399;
2023-05-04;461,3991151218777;461,6164362453362;460,79121248137903;456,6255207038768;413,30136099464374;410,9056549946942;449,5041154606879;348,6369737368604;383,079982453247;433,5309534583696;291,5204945852497;359,8697261902849;334,8195085982037;294,99773717513256;301,4249416799156;
2023-05-05;463,8860359996916;464,0616249526013;462,786630997973;458,2803586447939;415,03336121015326;412,5634883032884;450,8156338838999;350,9800173382133;384,0037890614422;434,3365244644862;294,4877207925848;360,310725662486;334,83268705314845;294,4845109426957;301,209491686602;
2023-05-06;463,3914638769715;463,56686562570945;462,2932310059558;457,79176301529327;414,5908733693392;412,1236337176094;450,3349967711124;;383,59438340067607;433,87345655511;;359,9265803625619;334,47570516548495;294,17054626520496;;
2023-05-07;463,031034617572;463,20629993755074;461,9336559600909;457,43568924405383;414,2684015650635;411,8030809503245;449,98472292702826;;383,29602089230735;433,5359866170344;;359,6466268439689;334,215547523194;293,9417382693897;;
2023-05-08;463,8751773570051;464,12779492212854;463,65155837416;459,71501918822753;415,02197369658853;412,6205652580876;452,7956637552663;;384,7189990489978;437,0660987029227;294,56624045119014;361,4357854937933;336,30006940196847;296,3316296420072;305,2168615622353;
2023-05-09;465,2083399679919;465,41729572586996;464,4785763616345;460,2008754890065;415,33242234042353;412,8435870111409;452,94509645513716;352,6213700369353;384,0966019674861;436,7338234769355;295,10980671994014;360,28099313085613;334,69516770394307;294,21639750817127;304,3089998662725;
2023-05-10;462,13921819265363;462,3733388311291;461,7162537963435;457,6634620762454;412,51892191106634;410,0666499198883;450,6440133886612;349,9656998882095;381,70367763740927;434,799044289639;293,7613475764656;358,16712286513894;332,8528187628999;292,7569454522502;303,4055957563781;
2023-05-11;462,95277420630106;463,25586458440694;463,30951106952574;459,75846450532504;413,9737471316852;411,61174918174385;453,21470374223145;349,93633726729945;384,09954249582796;438,0142946051235;294,13088281412524;361,07191291537646;336,16255369730237;296,4730903161672;306,97909392133846;
2023-05-12;459,35390402958814;459,7534622909652;460,8345920787408;458,04790696028624;410,31004087867615;408,03343580194127;452,2632758033865;345,883385972167;381,38626082351135;438,1599855125536;291,014674468628;358,95123572975757;334,5884531818308;295,6143646423446;308,66257559323043;
2023-05-13;459,3359856140266;459,73552828948846;460,8166159046981;458,0300394888833;410,29403555955923;408,0175192883304;452,24563397810095;;381,37138375933273;438,1428938265268;;358,9372338080329;334,5754016002645;295,6028333568037;;
2023-05-14;459,46165828593405;459,86131027483356;460,9426936717223;458,1553548586328;410,40629053049855;408,129151412614;452,3693667553284;;381,47572559687035;438,26276814482316;;359,03543774291387;334,66694022556385;295,68370922774545;;
2023-05-15;460,9281828690549;461,3560834277594;462,72216015437004;460,1282947675893;411,9750919624022;409,72673524180937;454,5190453323206;346,51150754155486;383,3333801509476;440,638461049328;291,24170194581126;361,03444568073286;336,7638902800547;297,84600820384424;310,67146104812707;
2023-05-16;460,0294620008984;460,54295935845505;462,80817369076385;460,8689545504456;410,8924566312466;408,7121441047068;455,8978180005146;344,5996358585576;382,9887302545451;442,9161956164178;289,40733681461967;361,12595541881575;337,2373861576249;298,77970936896287;313,61346785337514;
2023-05-17;464,1211912100019;464,5012913189471;465,3440863784558;462,3449687096959;414,5320048601093;412,209150023173;456,31995637372074;349,50138362961616;385,0647127125304;441,8137148105638;295,2520450123731;362,2559262054455;337,51984380189646;298,0029945495718;310,55853553439033;
