date;evolucao_%
2025-02-28;13,681769157511159
2025-02-28;-0,8238940298013642
2025-02-28;8,43153447892513
2025-02-28;-20,02567737448846
2025-02-28;6,203540759118753
2025-02-28;-29,385889750197492
2025-03-31;-13,434774540731132
2025-03-31;-11,625411089908743
2025-03-31;0,24271483240760894
2025-03-31;17,59988144118698
2025-03-31;93,13747437636349
2025-03-31;-7,499941896948437
2025-03-31;-12,814826623264164
2025-03-31;11,781053765302097
2025-03-31;-23,417517542973066
2025-03-31;-2,3570897353523024
2025-03-31;21,072285862782735
2025-03-31;11,793706640784407
2025-03-31;11,925483594320752
2025-03-31;-6,645358012143254
